sample 0,sample 1,sample 2,sample 3,sample 4,sample 5,sample 6,sample 7,sample 8,sample 9,sample 10,sample 11,sample 12,sample 13,sample 14,sample 15,sample 16,sample 17,sample 18,sample 19,sample 20,sample 21,sample 22,sample 23,sample 24,sample 25,sample 26,sample 27,sample 28,sample 29,sample 30,sample 31,sample 32,sample 33,sample 34,sample 35,sample 36,sample 37,sample 38,sample 39
-0.064102,0.011971,0.024696,0.020882,-0.054192,0.019333,0.042564,0.012741,-0.058029,0.058769,0.0242,0.085472,-0.003944,-0.017403,0.046822,0.006241,-0.006592,0.070831,-0.03154,0.004578,-0.014717,-0.000954,0.019196,0.02533,0.044746,0.02446,0.002274,-0.015976,-0.051392,0.029411,-0.004143,0.026451,0.028511,-0.046036,-0.020851,-0.000954,0.00219,0.040535,0.002571,0.017807
-0.068085,0.014351,0.00087,0.03273,-0.055092,0.022217,0.057983,0.027,-0.05265,0.063927,0.027756,0.090385,-0.010506,-0.012749,0.042923,0.00946,-0.002396,0.071747,-0.025146,0.005592,-0.011848,-0.013321,0.036034,0.010498,0.050804,0.043663,-0.002472,-0.00956,-0.052147,0.017677,-0.007484,0.021172,0.037292,-0.034126,-0.016792,0.005211,0.003181,0.04258,-0.004105,0.018387
-0.065765,0.017853,-0.017159,0.043571,-0.049126,0.023834,0.068718,0.045128,-0.04438,0.063614,0.024399,0.087189,-0.015411,-0.008934,0.035889,0.007881,-0.001808,0.06646,-0.01429,0.00341,-0.00975,-0.026405,0.0448,-0.002983,0.050583,0.052803,-0.011093,-0.004517,-0.042809,0.006599,-0.012024,0.01384,0.048866,-0.018806,-0.014542,0.008392,0.004311,0.040367,-0.017693,0.017052
-0.052551,0.022217,-0.031639,0.047035,-0.03199,0.019066,0.06942,0.059647,-0.034348,0.062645,0.016724,0.078049,-0.018791,-0.003349,0.025742,0.004662,-0.004753,0.051392,0.002686,0.001137,-0.008209,-0.034126,0.050316,-0.01104,0.048393,0.056244,-0.020378,-0.004898,-0.02803,-0.001465,-0.010826,0.003479,0.053635,-0.003555,-0.007812,0.012047,0.00972,0.03537,-0.031166,0.014954
-0.033745,0.027626,-0.04673,0.037621,-0.014496,0.011436,0.063202,0.066315,-0.020287,0.058121,0.007477,0.062553,-0.02169,0.004913,0.014442,0.007713,-0.005104,0.030128,0.021103,-0.002701,0.000175,-0.035934,0.053902,-0.014954,0.043549,0.056931,-0.027534,-0.003761,-0.014008,-0.008362,-0.002472,-0.003593,0.051849,0.013702,-0.001518,0.010719,0.012535,0.025047,-0.037178,0.014061
-0.015076,0.030609,-0.058846,0.021187,-0.001434,0.004333,0.055496,0.071007,-0.002235,0.043831,-0.005737,0.041206,-0.020676,0.013374,0.003738,0.013092,0.000809,0.005959,0.038727,-0.007515,0.007805,-0.035873,0.047142,-0.015381,0.035995,0.05294,-0.035316,-0.003174,0.00013,-0.010406,0.007942,-0.009453,0.046547,0.030083,0.006462,0.009384,0.009682,0.008408,-0.037582,0.011856
0.010078,0.026619,-0.06694,0.004311,0.013237,-0.001411,0.04641,0.07254,0.020691,0.028175,-0.01619,0.015877,-0.013519,0.021202,-0.009468,0.014694,0.003181,-0.0177,0.058174,-0.009605,0.011978,-0.032204,0.032822,-0.012871,0.027039,0.045639,-0.038414,-0.005051,0.015411,-0.008278,0.018326,-0.020081,0.036011,0.043465,0.015205,0.01564,0.008575,-0.010887,-0.032349,0.011841
0.037476,0.021965,-0.070824,-0.013771,0.02449,-0.005005,0.032745,0.066353,0.039169,0.014999,-0.019623,-0.011475,-0.005821,0.030273,-0.026268,0.015205,0.002975,-0.034714,0.075134,-0.013123,0.019028,-0.026512,0.015572,-0.010071,0.022606,0.035278,-0.033073,-0.001587,0.028366,-0.008659,0.029831,-0.025871,0.0224,0.053154,0.014297,0.020103,0.008125,-0.028214,-0.023552,0.016106
0.060547,0.019051,-0.066116,-0.034622,0.027939,-0.01152,0.013283,0.056473,0.048431,-0.002136,-0.021164,-0.037971,0.003853,0.031097,-0.042961,0.012367,0.002769,-0.048897,0.080086,-0.022316,0.026245,-0.018867,-0.002869,-0.007156,0.020325,0.020729,-0.026978,0.001656,0.035385,-0.006859,0.039925,-0.024734,0.008392,0.057373,0.007729,0.019348,-8.39E-05,-0.041946,-0.019592,0.021576
0.078232,0.011711,-0.054344,-0.052742,0.02507,-0.022659,-0.006882,0.039665,0.053825,-0.017899,-0.022362,-0.061409,0.018547,0.024063,-0.057312,0.003006,-0.004227,-0.064568,0.07402,-0.028404,0.028282,-0.002487,-0.016304,0.000534,0.012383,0.003716,-0.025085,-0.004402,0.038773,-0.000679,0.043892,-0.022865,-0.007355,0.053185,0.005424,0.017235,-0.012131,-0.050003,-0.016907,0.021706
0.084305,0.005486,-0.042969,-0.06501,0.017906,-0.033333,-0.028336,0.014168,0.05011,-0.028076,-0.017891,-0.077797,0.030594,0.013863,-0.064034,-0.008408,-0.012619,-0.071648,0.062332,-0.026924,0.027855,0.016396,-0.022614,0.012009,0.001991,-0.01107,-0.019684,-0.012047,0.040062,0.001114,0.04184,-0.017128,-0.025108,0.044441,0.002632,0.013489,-0.022278,-0.050774,-0.009048,0.015015
0.078606,-0.000633,-0.034103,-0.074944,0.006447,-0.038872,-0.04953,-0.009926,0.038147,-0.039085,-0.007774,-0.084618,0.034744,-0.003815,-0.057434,-0.018524,-0.019768,-0.070496,0.042549,-0.021996,0.024017,0.031929,-0.028252,0.022766,-0.008331,-0.022118,-0.011581,-0.01577,0.038101,0.000626,0.028923,-0.004692,-0.038773,0.034218,-0.005623,0.007591,-0.030869,-0.050659,0.000801,0.003876
0.06662,-0.009705,-0.024849,-0.07872,-0.004021,-0.039192,-0.06311,-0.028297,0.023766,-0.0495,0.002846,-0.085297,0.034103,-0.023293,-0.044914,-0.023926,-0.026268,-0.067116,0.019325,-0.010155,0.013367,0.043945,-0.034752,0.028877,-0.020218,-0.026047,-0.004723,-0.015472,0.033554,0.001068,0.007042,0.006317,-0.048225,0.017525,-0.010231,0.001945,-0.034256,-0.047401,0.013252,-0.011238
0.051147,-0.015556,-0.015968,-0.071045,-0.010223,-0.038223,-0.071205,-0.041885,0.007629,-0.052292,0.016197,-0.077766,0.030449,-0.038803,-0.033653,-0.023895,-0.03286,-0.056564,-0.005096,0.004807,-0.000267,0.044052,-0.036972,0.025719,-0.031326,-0.023102,0.005722,-0.006645,0.028618,-0.002869,-0.011307,0.009865,-0.054573,0.000359,-0.012596,-0.003067,-0.032829,-0.035858,0.027336,-0.026207
0.029228,-0.016685,-0.009064,-0.057755,-0.014374,-0.036629,-0.077179,-0.050568,-0.011223,-0.050346,0.029015,-0.06089,0.025749,-0.049438,-0.021103,-0.023598,-0.039429,-0.038177,-0.029892,0.012306,-0.014587,0.034843,-0.041603,0.019356,-0.04052,-0.01844,0.017899,0.005104,0.023621,-0.009987,-0.02549,0.013336,-0.055351,-0.012352,-0.01506,-0.011101,-0.031105,-0.018791,0.034241,-0.034637
0.004807,-0.015732,0.000854,-0.041191,-0.011116,-0.036011,-0.075867,-0.051437,-0.028824,-0.047173,0.033516,-0.038315,0.024361,-0.056015,-0.006844,-0.024239,-0.045181,-0.0205,-0.051796,0.01783,-0.030045,0.027451,-0.041061,0.010757,-0.050072,-0.012375,0.023003,0.015366,0.017563,-0.018974,-0.038231,0.018669,-0.048912,-0.020744,-0.008545,-0.019073,-0.02581,0.00219,0.035988,-0.040268
-0.015968,-0.013725,0.013084,-0.019485,-0.000786,-0.032974,-0.065384,-0.047989,-0.039757,-0.040375,0.034538,-0.012794,0.016426,-0.054512,0.008194,-0.020035,-0.04879,-0.005646,-0.073036,0.024361,-0.0457,0.021523,-0.029289,-0.002373,-0.056313,-0.008865,0.021225,0.027779,0.012108,-0.029564,-0.044685,0.023338,-0.039062,-0.022232,0.003975,-0.021049,-0.015732,0.022682,0.039101,-0.046562
-0.037918,-0.013466,0.024376,0.003136,0.009895,-0.019531,-0.052261,-0.040749,-0.045906,-0.032555,0.035362,0.014381,0.001587,-0.044212,0.027794,-0.010635,-0.046997,0.012589,-0.088219,0.029037,-0.058968,0.0121,-0.018059,-0.014381,-0.055229,-0.00856,0.021324,0.040115,0.005043,-0.036278,-0.048737,0.030518,-0.031334,-0.019875,0.01152,-0.017769,-0.006119,0.038582,0.039062,-0.047249
-0.056847,-0.015419,0.034142,0.028679,0.020325,-0.002357,-0.034081,-0.028717,-0.046638,-0.02301,0.032639,0.038239,-0.0093,-0.030472,0.046478,-0.00029,-0.041084,0.033554,-0.093132,0.033493,-0.070007,-0.000305,-0.006256,-0.026459,-0.050835,-0.007622,0.020752,0.049431,-0.006523,-0.037003,-0.05307,0.036537,-0.019142,-0.017151,0.017136,-0.011635,0.007584,0.046112,0.034554,-0.0466
-0.066399,-0.016487,0.039497,0.057205,0.031654,0.012177,-0.01387,-0.01738,-0.040985,-0.007988,0.029045,0.055405,-0.018913,-0.011658,0.05851,0.011345,-0.029602,0.050911,-0.090721,0.035133,-0.075798,-0.010933,0.003708,-0.038811,-0.044106,-0.008492,0.020195,0.054024,-0.013542,-0.034653,-0.052322,0.033417,-0.001945,-0.011772,0.021103,-0.002052,0.028137,0.049866,0.028305,-0.044647
-0.070755,-0.016075,0.040596,0.075775,0.039772,0.026955,0.001663,-0.006142,-0.029099,0.005959,0.024292,0.068176,-0.025322,0.007996,0.06488,0.023384,-0.010666,0.061264,-0.08107,0.030586,-0.072769,-0.02198,0.012413,-0.048508,-0.031136,-0.01265,0.021057,0.050125,-0.015442,-0.027802,-0.044106,0.029846,0.010773,-0.001076,0.015305,0.006104,0.044441,0.056175,0.018921,-0.031052
-0.070755,-0.012741,0.035751,0.080559,0.038918,0.037498,0.017632,0.003983,-0.013496,0.013336,0.015793,0.070946,-0.02491,0.024353,0.063446,0.031067,0.011528,0.062889,-0.064232,0.018883,-0.063499,-0.029854,0.024727,-0.048965,-0.014229,-0.017822,0.010628,0.0373,-0.017807,-0.01133,-0.03022,0.026016,0.023903,0.009331,0.008568,0.011589,0.054497,0.057625,0.005707,-0.009499
-0.063759,-0.011024,0.029633,0.076042,0.031914,0.040504,0.03418,0.009438,0.003036,0.0168,0.005913,0.065445,-0.022545,0.040131,0.056854,0.032051,0.032669,0.058777,-0.045013,0.00486,-0.046623,-0.026558,0.036926,-0.038605,0.002083,-0.020126,-0.007843,0.020134,-0.019028,0.008018,-0.013527,0.016342,0.039833,0.019791,0.003868,0.017197,0.062424,0.047813,-0.004089,0.010933
-0.051071,-0.013466,0.026146,0.062538,0.021996,0.045349,0.048241,0.010468,0.0233,0.017975,-0.005058,0.058426,-0.024307,0.054436,0.04837,0.032761,0.053215,0.052597,-0.024742,-0.012138,-0.021194,-0.018242,0.043457,-0.026077,0.016579,-0.021614,-0.021904,0.000381,-0.020065,0.023956,0.008545,0.011215,0.047813,0.028839,-0.005173,0.020119,0.065681,0.029388,-0.010071,0.029442
-0.0354,-0.014923,0.019608,0.045288,0.010422,0.051964,0.053856,0.012169,0.038391,0.014366,-0.015465,0.045502,-0.026413,0.063362,0.037285,0.034767,0.068016,0.041435,-0.002586,-0.02636,0.006592,-0.012741,0.044815,-0.018707,0.027962,-0.024643,-0.030075,-0.017532,-0.022484,0.037888,0.029831,0.001503,0.050934,0.028168,-0.012016,0.020378,0.062881,0.010406,-0.018661,0.043121
-0.017342,-0.013695,0.011482,0.0271,-0.002075,0.049431,0.051109,0.014008,0.041931,0.008476,-0.025963,0.028,-0.024658,0.0653,0.02005,0.035133,0.072281,0.024635,0.016434,-0.030449,0.034866,-0.011726,0.042542,-0.012413,0.033852,-0.02552,-0.032928,-0.029633,-0.025719,0.049683,0.047203,-0.015503,0.051414,0.021873,-0.012939,0.016441,0.053291,-0.001884,-0.022964,0.048401
-0.001183,-0.008705,0.002022,0.011375,-0.015587,0.041679,0.042877,0.010765,0.043839,0.004242,-0.034042,0.0075,-0.024818,0.063789,0.002472,0.032349,0.072327,0.008461,0.03096,-0.034386,0.062645,-0.011421,0.033142,-0.001396,0.033379,-0.027184,-0.03035,-0.040077,-0.023453,0.056808,0.063522,-0.027069,0.045959,0.019081,-0.012932,0.009186,0.038483,-0.007851,-0.020294,0.053024
0.013588,-0.001373,-0.007584,-0.001144,-0.028824,0.034348,0.028725,0.006485,0.042793,0.000336,-0.037811,-0.018257,-0.022865,0.056694,-0.006851,0.023827,0.070129,-0.004532,0.044044,-0.034813,0.080238,-0.010582,0.019844,0.006821,0.031319,-0.028816,-0.026131,-0.04998,-0.014763,0.058517,0.071938,-0.035019,0.042007,0.01973,-0.012917,0.00193,0.018837,-0.013283,-0.016418,0.054909
0.027481,0.00367,-0.01001,-0.015083,-0.039955,0.024849,0.015671,0.00351,0.035652,-0.002449,-0.04129,-0.04142,-0.016235,0.044281,-0.013916,0.012482,0.062248,-0.018005,0.052879,-0.029411,0.087097,-0.00769,0.008194,0.015785,0.025429,-0.02182,-0.024414,-0.055977,-0.003044,0.054298,0.069061,-0.040421,0.036064,0.01387,-0.009064,-0.001762,-0.004189,-0.020569,-0.009079,0.046043
0.034805,0.005257,-0.007393,-0.02388,-0.04879,0.014969,0.00293,-0.00219,0.03244,-0.001076,-0.038422,-0.052681,-0.010056,0.032135,-0.020622,-0.000145,0.047653,-0.023743,0.05619,-0.024857,0.088661,-0.000977,-0.001411,0.027237,0.014999,-0.008057,-0.016312,-0.053299,0.008705,0.039886,0.056305,-0.041977,0.021317,0.004173,-0.005157,-0.002144,-0.025177,-0.027641,0.004066,0.030136
0.034134,0.006073,-0.005295,-0.026863,-0.058838,0.007179,-0.009621,-0.007233,0.027771,0.00425,-0.029419,-0.053749,-0.002243,0.016602,-0.025986,-0.011726,0.029091,-0.021667,0.058365,-0.018517,0.084114,0.003265,-0.01339,0.03093,0.007294,0.00341,-0.000465,-0.042076,0.020615,0.020546,0.039925,-0.043251,0.004204,-0.004005,4.58E-05,-0.005302,-0.045265,-0.033127,0.014786,0.012711
0.028397,0.007774,-0.00338,-0.026543,-0.063461,-0.002052,-0.016151,-0.008499,0.014465,0.008942,-0.0205,-0.049675,0.005798,-0.0037,-0.036423,-0.022682,0.008278,-0.022163,0.055779,-0.006798,0.072472,0.002159,-0.029335,0.028793,0.000191,0.014587,0.014938,-0.029495,0.033409,-0.000374,0.021378,-0.04409,-0.007446,-0.011574,0.01091,-0.009682,-0.062263,-0.032295,0.02198,-0.004753
0.025887,0.013229,0.000145,-0.022224,-0.056664,-0.011482,-0.019234,-0.008896,0.004745,0.012894,-0.012512,-0.040588,0.013977,-0.022034,-0.049232,-0.033333,-0.012878,-0.021111,0.048431,0.009315,0.053185,-0.000542,-0.041603,0.024017,-0.003288,0.024811,0.0327,-0.018532,0.03936,-0.019302,0.00383,-0.039536,-0.01828,-0.014061,0.018791,-0.016571,-0.070358,-0.023453,0.030968,-0.0177
0.023773,0.022842,0.003662,-0.020615,-0.041695,-0.018166,-0.020447,-0.005043,-0.002075,0.018776,-0.00412,-0.029991,0.022865,-0.036369,-0.052116,-0.040375,-0.032791,-0.01722,0.042603,0.023422,0.028427,-6.87E-05,-0.046066,0.017899,-0.001152,0.029602,0.047821,-0.007652,0.039574,-0.032364,-0.010696,-0.027519,-0.032547,-0.011818,0.017937,-0.024666,-0.072311,-0.015564,0.034584,-0.018036
0.015076,0.032112,0.007355,-0.024696,-0.020943,-0.025871,-0.016945,0.003784,-0.011497,0.026253,0.00293,-0.018898,0.033119,-0.046097,-0.044662,-0.046074,-0.05378,-0.0103,0.034508,0.034225,-0.001472,0.002861,-0.047821,0.014946,0.000389,0.036682,0.052284,-0.000656,0.03389,-0.041252,-0.026184,-0.009949,-0.038742,-0.008591,0.012527,-0.025642,-0.067368,-0.011894,0.030067,-0.01696
0.006775,0.035851,0.013969,-0.029549,0.002808,-0.031876,-0.008766,0.011093,-0.016869,0.034767,0.007378,0.001083,0.044556,-0.04863,-0.034058,-0.047997,-0.067169,-0.00029,0.023468,0.04248,-0.028175,0.009216,-0.040855,0.015099,0.001144,0.046173,0.051003,0.002708,0.020744,-0.041687,-0.037109,0.005371,-0.040703,-0.005943,0.007004,-0.018372,-0.05442,-0.008667,0.024803,-0.01899
0.001831,0.034958,0.017632,-0.032944,0.023827,-0.033684,0.002937,0.01564,-0.019661,0.038734,0.0159,0.026482,0.048454,-0.050453,-0.022369,-0.043777,-0.066757,0.011047,0.015251,0.044334,-0.044922,0.014091,-0.027054,0.014305,0.005089,0.0541,0.050293,0.011307,0.005707,-0.036484,-0.044502,0.018936,-0.046806,-0.004471,-0.002739,-0.008026,-0.040939,-0.005867,0.018013,-0.015289
-0.004013,0.036209,0.016579,-0.032463,0.037399,-0.035255,0.018066,0.021225,-0.026993,0.036392,0.024696,0.045029,0.046219,-0.05262,-0.013588,-0.035164,-0.058914,0.019478,0.007454,0.03936,-0.056091,0.009972,-0.016396,0.012817,0.009628,0.055397,0.046928,0.021065,-0.006996,-0.028824,-0.049088,0.03093,-0.046783,-0.004463,-0.012009,0.001305,-0.027023,-0.002106,0.005257,-0.005745
-0.008888,0.036469,0.014099,-0.027588,0.047607,-0.035324,0.031693,0.024887,-0.030586,0.03093,0.02771,0.057121,0.043388,-0.048683,-0.010902,-0.025337,-0.045586,0.02137,-0.002655,0.032982,-0.060295,0.006256,-0.001816,0.01638,0.011223,0.048088,0.032951,0.02182,-0.01445,-0.01519,-0.050484,0.038971,-0.037529,-0.002022,-0.016518,0.012131,-0.006531,0.004013,-0.008324,0.007942
-0.010605,0.03595,0.005371,-0.024734,0.052025,-0.031189,0.037643,0.022331,-0.025352,0.022499,0.026436,0.062393,0.037941,-0.04007,-0.007401,-0.015862,-0.026489,0.023087,-0.006325,0.023544,-0.060715,0.007523,0.016167,0.022942,0.016022,0.039261,0.012505,0.018982,-0.01873,0.001595,-0.049805,0.046974,-0.024124,-0.000153,-0.02404,0.021072,0.01461,0.009445,-0.022507,0.018463
-0.014374,0.035843,-0.007225,-0.024162,0.048241,-0.026955,0.038208,0.017807,-0.021362,0.012375,0.021095,0.059448,0.029572,-0.027885,0.002243,-0.004021,-0.006981,0.023094,-0.005913,0.005417,-0.05722,0.011551,0.033386,0.026688,0.018227,0.028793,-0.008415,0.015823,-0.02121,0.013977,-0.046204,0.049347,-0.00856,-0.002159,-0.029984,0.025787,0.031296,0.012817,-0.038536,0.022682
-0.018867,0.028854,-0.017921,-0.021515,0.039963,-0.027458,0.038383,0.012985,-0.016045,0.001945,0.016441,0.054741,0.018356,-0.013458,0.013611,0.009506,0.010109,0.018509,-0.010757,-0.012695,-0.046623,0.017899,0.050583,0.030098,0.012466,0.019386,-0.030182,0.010101,-0.024399,0.024666,-0.041077,0.040619,0.005928,-0.005402,-0.028923,0.031395,0.047974,0.015076,-0.046173,0.017487
-0.01815,0.018829,-0.029305,-0.011803,0.027443,-0.02774,0.036888,0.004333,-0.009781,-0.007385,0.017883,0.046989,0.001137,-0.001663,0.023766,0.024948,0.033829,0.011864,-0.012138,-0.027634,-0.02948,0.020187,0.064812,0.032188,0.007881,0.012711,-0.04731,0.010139,-0.02536,0.032822,-0.030029,0.024155,0.015991,-0.010208,-0.021454,0.034393,0.056976,0.017326,-0.041908,0.007378
-0.010498,0.011307,-0.041656,0.004173,0.013748,-0.020416,0.032692,-0.006012,-0.010071,-0.018921,0.019745,0.033005,-0.016037,0.006271,0.031029,0.040413,0.062057,0.002991,-0.012566,-0.042122,-0.005348,0.015297,0.067955,0.029785,0.00576,0.005661,-0.059402,0.013054,-0.025269,0.032333,-0.012085,0.006912,0.02655,-0.015724,-0.007393,0.030121,0.05468,0.019104,-0.033218,0.000999
0.005875,0.000511,-0.049652,0.022186,-0.001884,-0.011726,0.025902,-0.014481,-0.012329,-0.02977,0.014458,0.016403,-0.023399,0.01403,0.035439,0.050034,0.081383,-0.008331,-0.0177,-0.050117,0.01532,0.007973,0.064209,0.026138,0.001259,-0.001945,-0.066475,0.011307,-0.026375,0.028099,0.009521,-0.007881,0.038773,-0.02108,0.007278,0.022232,0.048744,0.019928,-0.023003,-0.003189
0.025993,-0.013557,-0.051407,0.03746,-0.016571,-0.005264,0.014961,-0.023911,-0.009995,-0.032738,0.007141,-0.001869,-0.025604,0.022194,0.035248,0.052635,0.086922,-0.021797,-0.017883,-0.054161,0.028275,0.001358,0.059875,0.022339,-0.005585,-0.009598,-0.064926,0.008308,-0.016914,0.018112,0.029465,-0.016754,0.047066,-0.022369,0.015427,0.012375,0.036682,0.021385,-0.010788,-0.005486
0.041832,-0.022629,-0.0494,0.045761,-0.02507,0.000984,-0.00132,-0.031158,-0.004303,-0.030319,0.003441,-0.022423,-0.028214,0.029305,0.031136,0.053574,0.077454,-0.035339,-0.015381,-0.057732,0.036316,-0.00473,0.045158,0.013596,-0.010925,-0.01725,-0.057907,0.005157,-0.005913,0.002731,0.043671,-0.018204,0.048607,-0.019218,0.021507,-0.00222,0.018639,0.020164,-0.002869,-0.008842
0.052773,-0.031769,-0.039528,0.052757,-0.029854,0.004036,-0.018295,-0.034424,0.002357,-0.022491,0.001625,-0.038582,-0.028389,0.033936,0.028915,0.051704,0.058365,-0.047081,-0.016945,-0.058418,0.038086,-0.010803,0.024727,0.003288,-0.015694,-0.023399,-0.043266,0.000496,-0.001205,-0.011391,0.048668,-0.017509,0.044174,-0.01503,0.029228,-0.017067,0.002609,0.013504,0.003754,-0.01635
0.060928,-0.042923,-0.021591,0.062485,-0.03228,0.006828,-0.029526,-0.039124,0.012405,-0.012001,0.00415,-0.051186,-0.028671,0.03363,0.025291,0.044243,0.038177,-0.055824,-0.020782,-0.05262,0.038986,-0.016075,0.005554,-0.005707,-0.019196,-0.023369,-0.017036,0.000198,0.00602,-0.023987,0.046394,-0.013496,0.033752,-0.013741,0.035255,-0.027367,-0.008667,0.002655,0.016472,-0.024101
0.063637,-0.047997,-0.005127,0.068634,-0.03183,0.015152,-0.037956,-0.041092,0.019119,-0.002853,0.010201,-0.062721,-0.026848,0.02903,0.019112,0.034203,0.016579,-0.059471,-0.021225,-0.040291,0.040558,-0.021339,-0.013039,-0.017609,-0.017113,-0.021553,0.013062,0.004402,0.01297,-0.034912,0.044266,-0.004028,0.017426,-0.012558,0.03756,-0.034958,-0.017395,-0.008736,0.025879,-0.025475
0.057663,-0.050346,0.010696,0.063782,-0.028473,0.028183,-0.043663,-0.036331,0.019287,0.007156,0.008713,-0.065376,-0.015366,0.021477,0.016014,0.015236,-0.009102,-0.058334,-0.020996,-0.024193,0.03672,-0.024734,-0.029747,-0.028015,-0.013725,-0.01931,0.035736,0.001106,0.019058,-0.039719,0.040375,0.00695,0.005989,-0.007919,0.035011,-0.040482,-0.021866,-0.016685,0.025345,-0.024773
0.046318,-0.053406,0.025803,0.051857,-0.021004,0.036148,-0.044914,-0.030991,0.021584,0.017006,0.001274,-0.065788,-0.001839,0.013062,0.015121,-0.006638,-0.035004,-0.054993,-0.019806,-0.00248,0.027725,-0.019691,-0.041275,-0.034225,-0.0112,-0.01371,0.053871,-0.001099,0.025566,-0.034729,0.035698,0.017662,-0.001823,-0.002754,0.02755,-0.041313,-0.020638,-0.019585,0.020866,-0.021896
0.029381,-0.052696,0.031708,0.033028,-0.009888,0.038223,-0.045876,-0.024574,0.026352,0.02404,-0.005798,-0.06601,0.00798,0.003723,0.014015,-0.022438,-0.056976,-0.045143,-0.009758,0.018738,0.019356,-0.014435,-0.047562,-0.038483,-0.004845,-0.010376,0.070351,-0.001198,0.029587,-0.025482,0.028709,0.028053,-0.014778,0.005791,0.014923,-0.037445,-0.020271,-0.020073,0.014946,-0.013634
0.005852,-0.048332,0.034264,0.010277,0.002037,0.03965,-0.045639,-0.010689,0.029472,0.026855,-0.014587,-0.05603,0.014793,-0.007797,0.012817,-0.037079,-0.074181,-0.030617,0.000465,0.033638,0.013046,-0.014229,-0.053169,-0.040092,0.001717,-0.009735,0.077713,-0.003181,0.027084,-0.012421,0.012718,0.03315,-0.026108,0.015938,0.005768,-0.033463,-0.021523,-0.025131,0.00898,-0.008286
-0.01722,-0.043304,0.038803,-0.004463,0.01445,0.039154,-0.038712,0.006149,0.032196,0.0233,-0.019234,-0.039177,0.015862,-0.016365,0.004608,-0.04998,-0.083794,-0.014236,0.006691,0.045685,0.010452,-0.01178,-0.052986,-0.036171,0.004471,-0.008377,0.076462,0.001846,0.020615,0.004257,-0.003654,0.031555,-0.03286,0.021568,0.003716,-0.028725,-0.015511,-0.03141,0.009102,-0.004967
-0.037086,-0.03241,0.03614,-0.012733,0.027489,0.0382,-0.026176,0.022133,0.03228,0.01413,-0.020821,-0.020485,0.0103,-0.018829,-0.006516,-0.054787,-0.082863,0.010841,0.014526,0.058289,0.013702,-0.010803,-0.047623,-0.031364,0.010666,-0.006935,0.069969,0.008018,0.012444,0.019135,-0.015373,0.026215,-0.036491,0.024269,0.002151,-0.022575,-0.005692,-0.032227,0.010216,0.002319
-0.054314,-0.019188,0.025169,-0.019432,0.037079,0.036125,-0.013474,0.038185,0.025719,9.16E-05,-0.026825,-0.002075,0.003845,-0.015884,-0.008774,-0.051689,-0.077461,0.037155,0.022041,0.066902,,-0.009575,-0.038528,-0.029037,0.018044,-0.005745,0.052376,0.012482,-0.000114,0.03212,-0.02726,0.015488,-0.034149,0.030441,0.002068,-0.01667,-0.001137,-0.026413,0.006866,0.010582
-0.064903,-0.009201,0.015022,-0.025108,0.040497,0.026505,-0.001152,0.051537,0.016701,-0.013237,-0.033188,0.011238,-0.000885,-0.008202,-0.011757,-0.048584,-0.069954,0.058975,0.028595,0.067635,,-0.002823,-0.027161,-0.023674,0.017517,-0.004379,0.024246,0.013245,-0.011002,0.040413,-0.033173,0.00312,-0.02887,0.036194,0.00386,-0.00766,0.00238,-0.01358,0.005219,0.011261
